City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Necochea,AR,2021-05-17 07:47:18,-38.5473,-58.7368,51.1,81,15,8.75
294,Khatanga,RU,2021-05-17 07:47:18,71.9667,102.5,24.24,83,100,10.74
295,Baiao,BR,2021-05-17 07:47:19,-2.7906,-49.6717,72.01,95,79,0.89
296,Janauba,BR,2021-05-17 07:47:20,-15.8025,-43.3089,63.3,74,91,4.27
297,East London,ZA,2021-05-17 07:47:21,-33.0153,27.9116,60.8,55,0,13.8
298,Reconquista,AR,2021-05-17 07:47:22,-29.15,-59.65,57.2,100,13,2.3
299,Kondoa,TZ,2021-05-17 07:47:22,-4.9,35.7833,74.44,57,79,7.65
300,Rawson,AR,2021-05-17 07:47:23,-43.3002,-65.1023,48.15,76,90,6.62
301,Creston,US,2021-05-17 07:47:24,41.0586,-94.3614,59.0,100,90,9.22
302,Adrar,MR,2021-05-17 07:47:24,20.5022,-10.0711,86.07,17,98,13.22
303,Yuksekova,TR,2021-05-17 07:47:25,37.5736,44.2872,69.8,35,40,8.05
304,Matara,LK,2021-05-17 07:47:26,5.9485,80.5353,89.73,61,100,12.57
305,Kulhudhuffushi,MV,2021-05-17 07:47:27,6.6221,73.07,85.01,73,7,17.22
306,Kavaratti,IN,2021-05-17 07:47:28,10.5669,72.642,83.7,77,98,19.04
307,Mayya,RU,2021-05-17 07:47:29,61.7333,130.2811,33.8,93,75,13.42
308,Ayan,RU,2021-05-17 07:47:29,56.45,138.1667,32.16,99,100,7.25
309,Coahuayana,MX,2021-05-17 07:47:30,18.7333,-103.6833,74.79,85,0,0.87
310,Gornopravdinsk,RU,2021-05-17 07:47:31,60.05,69.9,76.14,50,95,5.75
311,Parana,AR,2021-05-17 07:47:32,-31.732,-60.5238,57.0,93,71,5.39
312,Dingle,PH,2021-05-17 07:47:32,10.9995,122.6711,89.98,56,26,13.67
313,Tigil,RU,2021-05-17 07:47:33,57.8,158.6667,45.1,78,100,6.98
314,Nipawin,CA,2021-05-17 07:47:33,53.3668,-104.0009,50.0,66,75,9.22
315,Moron,AR,2021-05-17 07:47:34,-34.6534,-58.6198,51.01,93,0,4.76
316,West Plains,US,2021-05-17 07:43:10,36.7281,-91.8524,64.4,77,90,3.44
317,Berlevag,NO,2021-05-17 07:47:38,70.8578,29.0864,38.23,95,100,12.26
318,Sangar,RU,2021-05-17 07:47:39,63.9242,127.4739,33.69,98,100,7.9
319,Tessalit,ML,2021-05-17 07:47:41,20.1986,1.0114,99.57,11,68,9.15
320,Teluk Intan,MY,2021-05-17 07:47:42,4.0259,101.0213,82.4,89,40,2.3
321,Tilichiki,RU,2021-05-17 07:47:44,60.4667,166.1,32.07,97,100,8.34
322,Mackay,AU,2021-05-17 07:47:45,-21.15,149.2,71.6,56,85,12.66
323,Yerofey Pavlovich,RU,2021-05-17 07:47:45,53.9667,121.9667,53.96,30,100,8.19
324,Vestmannaeyjar,IS,2021-05-17 07:47:46,63.4427,-20.2734,40.71,64,98,3.62
325,Fortuna,US,2021-05-17 07:47:46,40.5982,-124.1573,51.01,100,90,5.75
326,Modra,SK,2021-05-17 07:47:46,48.334,17.3071,54.0,94,40,10.36
327,Sao Filipe,CV,2021-05-17 07:47:47,14.8961,-24.4956,73.47,69,71,8.41
328,Tarakan,ID,2021-05-17 07:47:49,3.3,117.6333,89.6,70,40,4.61
329,Samarai,PG,2021-05-17 07:47:51,-10.6167,150.6667,82.06,82,100,10.58
330,Singaraja,ID,2021-05-17 07:47:52,-8.112,115.0882,83.25,71,98,1.32
331,Faqirwali,PK,2021-05-17 07:43:22,29.4663,73.034,105.08,13,2,5.17
332,Beloha,MG,2021-05-17 07:47:53,-25.1667,45.05,83.55,31,0,5.23
333,Lavrentiya,RU,2021-05-17 07:47:53,65.5833,-171.0,30.43,90,100,1.54
334,Takoradi,GH,2021-05-17 07:47:54,4.8845,-1.7554,81.43,78,100,3.87
335,Mount Gambier,AU,2021-05-17 07:47:54,-37.8333,140.7667,53.6,94,75,6.91
336,Sorong,ID,2021-05-17 07:47:17,-0.8833,131.25,80.96,84,100,5.39
337,Sucre,BO,2021-05-17 07:47:56,-19.0333,-65.2627,49.48,81,56,3.06
338,Impfondo,CG,2021-05-17 07:47:57,1.6381,18.0667,77.47,85,99,2.21
339,Buldana,IN,2021-05-17 07:47:57,20.5333,76.1833,95.43,30,92,23.67
340,Puerto Del Rosario,ES,2021-05-17 07:47:57,28.5004,-13.8627,69.8,73,0,12.66
341,Bemidji,US,2021-05-17 07:43:02,47.4736,-94.8803,60.8,59,1,5.75
342,Brigantine,US,2021-05-17 07:47:58,39.4101,-74.3646,55.99,81,1,5.53
343,Isangel,VU,2021-05-17 07:47:59,-19.55,169.2667,76.59,85,63,11.5
344,Bonavista,CA,2021-05-17 07:48:01,48.6499,-53.1147,35.01,100,17,2.3
345,Jashpurnagar,IN,2021-05-17 07:48:03,22.9,84.15,101.23,21,15,11.01
346,Dauphin,CA,2021-05-17 07:48:04,51.1494,-100.0502,55.4,62,90,12.66
347,Bathurst,AU,2021-05-17 07:48:05,-33.4166,149.5806,48.99,69,51,6.62
348,Saint George,US,2021-05-17 07:48:05,37.1041,-113.5841,68.0,34,1,8.05
349,Grand Gaube,MU,2021-05-17 07:48:06,-20.0064,57.6608,81.0,60,0,10.0
350,Rizhao,CN,2021-05-17 07:48:06,35.4275,119.4553,71.58,44,100,6.53
351,Grand Island,US,2021-05-17 07:47:07,40.925,-98.342,57.99,88,90,8.05
352,Saint Anthony,US,2021-05-17 07:48:07,45.0205,-93.218,59.0,82,1,3.44
353,Ilam,NP,2021-05-17 07:45:22,26.9167,87.9167,78.73,61,88,4.14
354,Pelym,RU,2021-05-17 07:48:08,61.0108,61.9978,76.73,38,100,12.39
355,Salina,US,2021-05-17 07:48:09,38.8403,-97.6114,60.8,100,1,4.61
356,Port Blair,IN,2021-05-17 07:45:11,11.6667,92.75,87.8,70,40,10.36
357,Yumen,CN,2021-05-17 07:48:10,40.2833,97.2,75.9,11,100,21.5
358,Bougouni,ML,2021-05-17 07:48:11,11.417,-7.479,84.16,53,94,4.68
359,Shieli,KZ,2021-05-17 07:48:11,44.1667,66.75,88.29,12,0,23.17
360,Wajir,KE,2021-05-17 07:48:12,1.7471,40.0573,84.2,61,90,10.36
361,Waddan,LY,2021-05-17 07:48:13,29.1614,16.139,82.83,18,11,5.08
362,Itoman,JP,2021-05-17 07:48:13,26.1247,127.6694,86.0,89,75,13.8
363,Soyo,AO,2021-05-17 07:48:14,-6.1349,12.3689,78.8,94,20,3.44
364,Haicheng,CN,2021-05-17 07:48:14,40.8516,122.7475,82.71,13,36,10.09
365,Le Portel,FR,2021-05-17 07:48:15,50.7056,1.5757,51.8,93,90,11.5
366,Wuwei,CN,2021-05-17 07:48:15,37.9281,102.6414,72.07,17,58,10.65
367,Goundam,ML,2021-05-17 07:48:16,16.4145,-3.6708,98.47,14,10,11.9
368,Japura,ID,2021-05-17 07:48:16,-0.3167,102.35,85.51,68,99,3.18
369,Nanortalik,GL,2021-05-17 07:48:17,60.1432,-45.2371,36.88,74,77,1.81
370,Canoa,DO,2021-05-17 07:48:17,18.355,-71.1585,74.7,88,14,2.13
371,Langarud,IR,2021-05-17 07:48:17,37.197,50.1535,77.0,69,0,4.61
372,Deputatskiy,RU,2021-05-17 07:48:18,69.3,139.9,29.07,98,100,5.08
373,Cockburn Town,TC,2021-05-17 07:48:18,21.4612,-71.1419,79.32,75,15,12.75
374,Rocha,UY,2021-05-17 07:48:19,-34.4833,-54.3333,46.36,80,18,4.65
375,Plettenberg Bay,ZA,2021-05-17 07:48:19,-34.0527,23.3716,59.99,56,0,8.55
376,Vuktyl,RU,2021-05-17 07:48:20,63.8567,57.3094,57.4,83,100,6.8
377,Orlik,RU,2021-05-17 07:48:20,52.5178,99.825,52.92,55,86,10.54
378,Potosi,BO,2021-05-17 07:48:20,-19.5836,-65.7531,36.57,83,0,2.91
379,Saint-Philippe,RE,2021-05-17 07:48:21,-21.3585,55.7679,82.4,54,0,5.75
380,Birao,CF,2021-05-17 07:48:21,10.2849,22.7882,90.28,40,92,3.36
381,Half Moon Bay,US,2021-05-17 07:44:21,37.4636,-122.4286,53.6,93,90,4.61
382,Pisco,PE,2021-05-17 07:48:22,-13.7,-76.2167,62.6,88,75,2.3
383,Boa Vista,BR,2021-05-17 07:48:22,2.8197,-60.6733,75.2,94,90,2.3
384,Capreol,CA,2021-05-17 07:48:23,46.706,-80.9225,48.2,71,1,5.75
385,Vaini,TO,2021-05-17 07:48:23,-21.2,-175.2,77.0,94,40,5.75
386,Hami,CN,2021-05-17 07:48:24,42.8,93.45,79.75,16,49,3.71
387,Jackson,US,2021-05-17 07:48:24,42.4165,-122.8345,66.2,42,1,1.1
388,Lompoc,US,2021-05-17 07:48:25,34.6391,-120.4579,53.6,76,100,4.61
389,Pangody,RU,2021-05-17 07:48:25,65.85,74.4859,44.1,44,99,9.57
390,Honiara,SB,2021-05-17 07:48:26,-9.4333,159.95,80.49,86,71,8.01
391,Nisia Floresta,BR,2021-05-17 07:48:26,-6.0911,-35.2086,73.4,94,20,6.91
392,Bambous Virieux,MU,2021-05-17 07:48:27,-20.3428,57.7575,82.4,54,40,12.66
393,Shimoda,JP,2021-05-17 07:48:27,34.6667,138.95,72.0,100,75,17.27
394,Pilar,BR,2021-05-17 07:48:27,-9.5972,-35.9567,71.6,94,40,2.3
395,Alice Springs,AU,2021-05-17 07:48:28,-23.7,133.8833,66.2,19,0,14.97
396,Si Chiang Mai,TH,2021-05-17 07:48:28,17.9564,102.5867,97.0,52,40,4.61
397,San Quintin,MX,2021-05-17 07:48:29,30.4833,-115.95,59.61,72,99,13.78
398,Bria,CF,2021-05-17 07:48:29,6.5423,21.9863,84.52,55,60,3.91
399,Dandong,CN,2021-05-17 07:48:29,40.1292,124.3947,79.23,23,57,4.03
400,Rio Gallegos,AR,2021-05-17 07:48:30,-51.6226,-69.2181,44.6,87,75,23.02
401,Bad Freienwalde,DE,2021-05-17 07:48:30,52.7873,14.0304,60.01,84,54,1.01
402,Smithers,CA,2021-05-17 07:44:11,54.7804,-127.1743,46.4,71,90,2.73
403,Narsaq,GL,2021-05-17 07:48:31,60.9167,-46.05,33.8,64,20,1.14
404,Saint-Pierre,RE,2021-05-17 07:48:31,-21.3393,55.4781,82.4,54,0,5.75
405,Melilla,ES,2021-05-17 07:48:32,35.2937,-2.9383,77.0,41,0,12.66
406,Praxedis Guerrero,MX,2021-05-17 07:48:32,31.3667,-106.0167,78.8,11,1,27.63
407,Key West,US,2021-05-17 07:45:37,24.5557,-81.7826,78.8,65,20,9.22
408,Muramatsu,JP,2021-05-17 07:48:14,37.6833,139.1833,64.0,94,75,14.97
409,Limbang,MY,2021-05-17 07:48:33,4.75,115.0,89.01,79,75,8.05
410,Aden,YE,2021-05-17 07:48:34,12.7794,45.0367,88.93,67,10,8.93
411,Lagoa,PT,2021-05-17 07:48:34,39.05,-27.9833,61.74,93,96,11.39
412,Yomou,GN,2021-05-17 07:48:34,7.5603,-9.2653,72.99,93,100,0.96
413,Padang,ID,2021-05-17 07:48:35,-0.9492,100.3543,86.0,74,40,4.61
414,Malindi,KE,2021-05-17 07:48:35,-3.2175,40.1191,82.4,74,75,13.8
415,Sechura,PE,2021-05-17 07:48:36,-5.5569,-80.8222,67.42,80,73,10.42
416,Bredasdorp,ZA,2021-05-17 07:48:36,-34.5322,20.0403,55.4,71,20,5.75
417,Marsaxlokk,MT,2021-05-17 07:48:37,35.8419,14.5431,75.2,53,0,10.36
418,Banjar,ID,2021-05-17 07:48:37,-8.19,114.9675,84.2,79,20,16.11
419,Vicuna,CL,2021-05-17 07:48:37,-30.0319,-70.7081,53.6,100,90,4.61
420,Bengkulu,ID,2021-05-17 07:48:38,-3.8004,102.2655,82.38,84,100,9.13
421,Astana,KZ,2021-05-17 07:48:39,51.1801,71.446,86.0,25,0,8.95
422,Lakatoro,VU,2021-05-17 07:48:39,-16.0999,167.4164,80.91,80,80,9.78
423,Ban Tak,TH,2021-05-17 07:48:40,17.0432,99.0813,98.6,39,20,8.05
424,Tura,IN,2021-05-17 07:48:40,25.5198,90.2201,93.79,45,4,3.22
425,Ardmore,US,2021-05-17 07:48:40,34.1743,-97.1436,64.4,94,90,10.22
426,Belmonte,BR,2021-05-17 07:48:41,-15.8631,-38.8828,68.0,88,40,6.91
427,Makakilo City,US,2021-05-17 07:48:41,21.3469,-158.0858,75.2,64,40,6.91
428,Orichi,RU,2021-05-17 07:48:42,58.4036,49.0572,74.39,45,7,11.23
429,Northam,GB,2021-05-17 07:48:42,51.0333,-4.2167,52.0,90,12,3.0
430,Wenling,CN,2021-05-17 07:48:43,28.3669,121.36,69.01,92,100,10.22
431,Osoyoos,CA,2021-05-17 07:48:43,49.0331,-119.4524,66.2,48,100,2.3
432,Marsh Harbour,BS,2021-05-17 07:48:43,26.5412,-77.0636,73.35,60,18,11.43
433,Ilave,PE,2021-05-17 07:48:44,-16.0833,-69.6667,34.5,81,13,0.92
434,Tarko-Sale,RU,2021-05-17 07:48:45,64.9225,77.785,46.33,28,43,12.21
435,Davila,PH,2021-05-17 07:48:45,18.4726,120.5763,89.6,79,20,10.36
436,Arrecife,ES,2021-05-17 07:48:46,28.963,-13.5477,68.0,83,20,21.85
437,Lysyye Gory,RU,2021-05-17 07:48:46,51.5506,44.8414,76.87,42,54,10.11
438,Fougamou,GA,2021-05-17 07:48:47,-1.2154,10.5838,75.2,94,90,0.43
439,San Ciro De Acosta,MX,2021-05-17 07:48:47,21.6333,-99.8167,72.63,84,95,1.88
440,Vitim,RU,2021-05-17 07:48:48,59.4511,112.5578,38.32,25,100,10.96
441,Ordzhonikidze,KZ,2021-05-17 07:46:05,52.4411,61.7408,89.08,17,9,7.25
442,Kremenchuk,UA,2021-05-17 07:48:48,49.0973,33.4197,71.06,71,79,3.91
443,Carutapera,BR,2021-05-17 07:48:49,-1.195,-46.02,75.67,92,100,4.14
444,Khvorostyanka,RU,2021-05-17 07:48:49,52.6096,48.9597,86.97,27,16,10.25
445,Krasnoyarka,RU,2021-05-17 07:48:50,55.3333,73.1167,89.6,14,40,11.18
446,Tuatapere,NZ,2021-05-17 07:48:50,-46.1333,167.6833,46.0,89,97,3.0
447,Ranong,TH,2021-05-17 07:48:51,9.9658,98.6348,91.4,75,40,3.44
448,Riyadh,SA,2021-05-17 07:48:51,24.6877,46.7219,98.6,8,0,14.97
449,Trincomalee,LK,2021-05-17 07:48:51,8.5711,81.2335,88.75,64,91,11.18
450,Brits,ZA,2021-05-17 07:48:52,-25.6347,27.7802,60.8,50,0,4.09
451,Lokot,RU,2021-05-17 07:48:52,52.565,34.5776,73.63,57,58,15.12
452,Alyangula,AU,2021-05-17 07:48:53,-13.8483,136.4192,80.6,61,58,8.05
453,Kubinka,RU,2021-05-17 07:48:53,55.5839,36.69,75.2,43,0,11.18
454,Diu,IN,2021-05-17 07:48:53,20.7141,70.9822,79.74,80,100,41.58
455,Bathsheba,BB,2021-05-17 07:48:54,13.2167,-59.5167,78.8,69,40,19.57
456,Praia Da Vitoria,PT,2021-05-17 07:48:55,38.7333,-27.0667,66.2,94,75,15.59
457,Pringsewu,ID,2021-05-17 07:48:55,-5.3582,104.9744,85.66,71,86,1.48
458,Mazatlan,MX,2021-05-17 07:47:19,23.2167,-106.4167,80.01,94,1,3.71
459,Emerald,AU,2021-05-17 07:48:56,-23.5333,148.1667,71.6,18,0,10.36
460,Farmington,US,2021-05-17 07:47:33,36.7281,-108.2187,64.0,14,1,5.75
461,Oksfjord,NO,2021-05-17 07:48:56,70.2396,22.3479,50.0,57,0,11.5
462,Acari,PE,2021-05-17 07:48:57,-15.4311,-74.6158,66.38,73,19,2.13
463,Puerto Madryn,AR,2021-05-17 07:48:57,-42.7692,-65.0385,49.19,76,57,4.61
464,Chai Badan,TH,2021-05-17 07:48:58,15.2,101.1333,104.0,61,100,4.5
465,Lazaro Cardenas,MX,2021-05-17 07:48:58,17.9583,-102.2,80.22,73,1,2.17
466,San Luis,AR,2021-05-17 07:48:59,-33.295,-66.3356,53.56,68,15,5.79
467,San Policarpo,PH,2021-05-17 07:49:00,12.1791,125.5072,82.56,85,100,12.12
468,Baley,RU,2021-05-17 07:49:00,51.6,116.6333,51.71,66,99,10.87
469,Longyearbyen,SJ,2021-05-17 07:45:03,78.2186,15.6401,24.8,63,0,5.75
470,Leh,IN,2021-05-17 07:49:01,34.1667,77.5833,51.39,27,70,7.4
471,Aguas Vermelhas,BR,2021-05-17 07:49:01,-15.7472,-41.46,55.63,97,97,1.9
472,Borovoy,RU,2021-05-17 07:49:02,55.4333,86.0833,60.8,59,75,6.71
473,Koshurnikovo,RU,2021-05-17 07:49:02,54.1667,93.3,56.75,69,100,4.7
474,Port Hardy,CA,2021-05-17 07:49:03,50.6996,-127.4199,50.0,87,90,2.3
475,Trapani,IT,2021-05-17 07:49:03,37.8333,12.6667,75.0,60,0,5.75
476,Hamilton,US,2021-05-17 07:47:08,39.1834,-84.5333,59.0,94,1,3.36
477,Mount Isa,AU,2021-05-17 07:49:04,-20.7333,139.5,77.0,12,0,9.22
478,Upernavik,GL,2021-05-17 07:49:04,72.7868,-56.1549,27.39,93,100,4.7
479,Poso,ID,2021-05-17 07:49:05,-1.3959,120.7524,81.81,86,100,2.39
480,Beboto,TD,2021-05-17 07:49:05,8.2668,16.939,87.22,49,96,5.23
481,Severo-Yeniseyskiy,RU,2021-05-17 07:49:05,60.3725,93.0408,44.44,26,4,7.76
482,Avera,US,2021-05-17 07:49:06,33.194,-82.5271,57.2,88,1,5.99
483,Les Cayes,HT,2021-05-17 07:49:06,18.2,-73.75,75.33,85,19,2.98
484,Palmer,US,2021-05-17 07:49:07,42.1584,-72.3287,48.0,100,1,1.83
485,Hualmay,PE,2021-05-17 07:49:07,-11.0964,-77.6139,62.65,90,2,7.0
486,Rawah,IQ,2021-05-17 07:49:08,34.4816,41.9093,92.75,10,4,14.09
487,Ust-Nera,RU,2021-05-17 07:49:09,64.5667,143.2,48.13,56,100,4.27
488,Tuktoyaktuk,CA,2021-05-17 07:49:09,69.4541,-133.0374,17.8,91,14,10.76
489,Laguna,US,2021-05-17 07:49:10,38.421,-121.4238,54.0,82,1,9.22
490,Salinopolis,BR,2021-05-17 07:49:10,-0.6136,-47.3561,77.47,86,100,7.47
491,Saint-Francois,FR,2021-05-17 07:49:11,46.4154,3.9054,53.6,71,75,11.5
492,Komsomolskiy,UZ,2021-05-17 07:49:11,40.4272,71.7189,84.2,21,0,6.91
493,Sibolga,ID,2021-05-17 07:49:11,1.7427,98.7792,77.45,95,100,3.71
494,Esmeraldas,BR,2021-05-17 07:49:12,-19.7625,-44.3139,64.4,94,0,2.3
495,North Bend,US,2021-05-17 07:49:12,43.4065,-124.2243,51.8,93,90,3.44
496,Kruisfontein,ZA,2021-05-17 07:47:19,-34.0033,24.7314,61.0,65,0,3.0
497,Juan Lacaze,UY,2021-05-17 07:49:14,-34.4342,-57.4381,41.0,95,0,9.6
498,Dargaville,NZ,2021-05-17 07:49:14,-35.9333,173.8833,59.63,85,18,11.03
499,Port-Cartier,CA,2021-05-17 07:49:15,50.0334,-66.8654,42.8,93,98,5.75
500,Sorland,NO,2021-05-17 07:49:15,67.667,12.6934,44.91,89,100,0.63
501,Abapo,BO,2021-05-17 07:49:15,-18.8333,-63.4667,64.94,73,85,2.24
502,Kuryk,KZ,2021-05-17 07:49:16,43.2,51.65,86.85,15,0,23.4
503,Chuy,UY,2021-05-17 07:49:17,-33.6971,-53.4616,48.83,78,91,5.23
504,Pangoa,PE,2021-05-17 07:49:17,-12.1167,-73.0,65.79,98,62,2.82
505,Haimen,CN,2021-05-17 07:49:17,23.1935,116.6142,95.0,49,40,6.71
506,Mitsamiouli,KM,2021-05-17 07:49:18,-11.3847,43.2844,82.11,66,62,3.42
507,Iralaya,HN,2021-05-17 07:49:18,15.0,-83.2333,78.51,77,80,7.27
508,Quatre Cocos,MU,2021-05-17 07:49:19,-20.2078,57.7625,82.4,54,40,12.66
509,Pitea,SE,2021-05-17 07:47:08,65.3172,21.4794,46.4,100,90,4.61
510,Labuhan,ID,2021-05-17 07:49:20,-6.8844,112.2051,86.09,63,85,7.2
511,Chokurdakh,RU,2021-05-17 07:49:21,70.6333,147.9167,30.45,90,9,12.82
512,Santa Marinella,IT,2021-05-17 07:49:21,42.0345,11.8536,64.0,96,77,13.73
513,Aklavik,CA,2021-05-17 07:49:21,68.2191,-135.0107,42.8,52,100,10.36
514,Myitkyina,MM,2021-05-17 07:49:22,25.3833,97.4,101.34,25,30,3.87
515,Akyab,MM,2021-05-17 07:49:22,20.15,92.9,89.62,67,6,17.96
516,Santa Cruz,BO,2021-05-17 07:49:22,-17.8,-63.1667,71.6,88,40,3.69
517,Okhotsk,RU,2021-05-17 07:49:23,59.3833,143.3,39.25,68,98,7.18
518,Nabire,ID,2021-05-17 07:46:08,-3.3667,135.4833,81.16,86,99,1.54
519,Vao,NC,2021-05-17 07:49:24,-22.6667,167.4833,73.08,63,8,11.5
520,Quartucciu,IT,2021-05-17 07:49:25,39.2519,9.1794,71.01,73,0,12.66
521,Porto Murtinho,BR,2021-05-17 07:49:25,-21.6989,-57.8825,69.44,65,35,4.05
522,Kushiro,JP,2021-05-17 07:49:25,42.975,144.3747,62.6,82,75,4.61
523,Lyubim,RU,2021-05-17 07:49:26,58.3625,40.6843,69.8,59,81,3.11
524,Belyy Yar,RU,2021-05-17 07:49:26,53.6039,91.3903,66.2,59,20,4.47
525,San Andres,CO,2021-05-17 07:49:27,12.5847,-81.7006,80.6,78,75,10.36
526,Ziro,IN,2021-05-17 07:49:27,27.6333,93.8333,75.2,88,90,8.05
527,Russkaya Polyana,UA,2021-05-17 07:49:27,49.417,31.9201,62.17,91,100,4.18
528,Laerdalsoyri,NO,2021-05-17 07:49:28,61.098,7.4816,55.0,80,87,1.97
529,Husavik,IS,2021-05-17 07:49:29,66.0449,-17.3389,33.8,86,90,8.05
530,Tomatlan,MX,2021-05-17 07:49:29,19.9333,-105.25,74.05,77,0,2.53
531,Yagodnoye,RU,2021-05-17 07:49:30,62.55,149.6667,39.94,65,96,3.6
532,Abancay,PE,2021-05-17 07:49:30,-13.6339,-72.8814,51.13,88,25,0.07
533,San Rafael,AR,2021-05-17 07:49:31,-34.6177,-68.3301,52.72,62,86,3.67
534,Kendari,ID,2021-05-17 07:46:15,-3.945,122.4989,81.36,86,96,4.94
535,Mumford,GH,2021-05-17 07:49:31,5.2618,-0.759,80.64,81,100,7.11
536,Kargasok,RU,2021-05-17 07:49:32,59.0556,80.8572,54.59,74,99,3.56
537,Gat,IL,2021-05-17 07:49:32,31.61,34.7642,81.0,43,8,1.01
538,Gerash,IR,2021-05-17 07:49:32,27.6652,54.1371,96.8,17,0,4.61
539,Terme,TR,2021-05-17 07:49:33,41.2092,36.9739,64.99,77,75,6.91
540,Lev Tolstoy,RU,2021-05-17 07:49:34,53.2134,39.446,75.96,52,50,13.18
541,Mabaruma,GY,2021-05-17 07:49:34,8.2,-59.7833,71.73,99,36,1.88
542,Miranda,CO,2021-05-17 07:49:35,3.2499,-76.2281,69.8,94,75,2.3
543,Abu Kamal,SY,2021-05-17 07:49:35,34.4506,40.9171,89.55,12,3,7.67
544,Constitucion,CL,2021-05-17 07:45:56,-35.3333,-72.4167,55.89,53,100,3.76
545,Inverbervie,GB,2021-05-17 07:49:36,56.8446,-2.28,50.0,81,40,5.75
546,Walvis Bay,NA,2021-05-17 07:49:36,-22.9575,14.5053,57.2,67,0,2.3
547,Ilebo,CD,2021-05-17 07:49:36,-4.3167,20.5833,84.6,63,96,1.92
548,Onda,ES,2021-05-17 07:49:37,39.9667,-0.25,62.01,82,100,1.01
549,Krasnokamensk,RU,2021-05-17 07:49:37,50.0979,118.0369,54.66,72,100,10.78
550,Iqaluit,CA,2021-05-17 07:49:38,63.7506,-68.5145,15.8,86,40,5.99
551,Paragominas,BR,2021-05-17 07:48:11,-2.9667,-47.4833,70.57,98,87,1.07
552,Homer,US,2021-05-17 07:49:38,59.6425,-151.5483,43.0,75,1,5.75
553,Hohhot,CN,2021-05-17 07:49:39,40.8106,111.6522,68.0,32,20,6.71
554,Cananea,MX,2021-05-17 07:49:39,30.95,-110.3,51.01,28,0,2.8
555,Atlantic City,US,2021-05-17 07:49:40,39.3643,-74.4229,55.0,81,1,4.83
556,Broken Hill,AU,2021-05-17 07:49:40,-31.95,141.4333,59.0,47,0,10.36
557,Petauke,ZM,2021-05-17 07:49:40,-14.2426,31.3253,78.69,39,0,3.15
558,Druskininkai,LT,2021-05-17 07:49:41,54.0167,23.9667,55.4,88,90,2.24
559,La Paz,BO,2021-05-17 07:45:04,-16.5,-68.15,28.4,93,20,6.91
560,Balagansk,RU,2021-05-17 07:49:41,54.0103,103.0544,49.96,58,100,12.82
561,Dabola,GN,2021-05-17 07:49:42,10.75,-11.1167,81.52,55,100,1.61
562,Clyde River,CA,2021-05-17 07:49:42,70.4692,-68.5914,19.4,93,90,2.3
563,Nouadhibou,MR,2021-05-17 07:49:43,20.931,-17.0347,66.2,94,4,13.8
564,Plaridel,PH,2021-05-17 07:49:01,14.8872,120.8572,100.4,49,20,11.5
565,Qiongshan,CN,2021-05-17 07:49:44,20.0058,110.3542,96.8,52,40,11.18
566,Yuancheng,CN,2021-05-17 07:49:44,36.652,107.7896,69.03,18,75,4.83
567,Hof,DE,2021-05-17 07:49:44,50.3167,11.9167,48.2,87,90,8.05
568,Dunhua,CN,2021-05-17 07:49:45,43.3725,128.2425,71.49,31,1,7.92
569,Souillac,MU,2021-05-17 07:49:45,-20.5167,57.5167,82.4,54,40,12.66
570,Hambantota,LK,2021-05-17 07:49:46,6.1241,81.1185,93.2,66,75,5.75
571,Farim,GW,2021-05-17 07:49:46,12.4839,-15.2217,78.8,57,0,3.36
572,Abramovka,RU,2021-05-17 07:49:47,51.1886,41.0202,76.14,48,46,15.88
573,Evensk,RU,2021-05-17 07:49:47,61.95,159.2333,35.04,85,85,16.26
574,At-Bashi,KG,2021-05-17 07:49:48,41.1702,75.8106,61.05,21,1,3.4
575,Ojinaga,MX,2021-05-17 07:49:11,29.5667,-104.4167,77.0,50,1,8.05
576,Pimentel,PE,2021-05-17 07:49:48,-6.8367,-79.9342,64.0,87,59,3.0
577,Talakan,RU,2021-05-17 07:49:49,50.3167,130.3667,68.36,36,16,9.08
578,Kamenka,RU,2021-05-17 07:49:49,51.3223,42.7678,78.37,41,98,15.86
579,Arman,RU,2021-05-17 07:49:50,59.7,150.1667,36.97,88,100,14.65
580,Koroni,GR,2021-05-17 07:49:50,36.8,21.95,75.2,38,20,10.36
581,Anadyr,RU,2021-05-17 07:49:50,64.75,177.4833,32.0,93,75,6.71
582,Moose Factory,CA,2021-05-17 07:49:51,51.2585,-80.6094,53.6,58,1,11.5
583,Taebla,EE,2021-05-17 07:49:51,58.9547,23.7419,64.4,68,20,9.22
584,Kribi,CM,2021-05-17 07:49:52,2.95,9.9167,81.09,76,100,2.01
585,Pierre,US,2021-05-17 07:45:07,44.3683,-100.351,55.99,93,90,6.17
586,Vila,PT,2021-05-17 07:49:52,42.0304,-8.1588,50.0,89,99,1.01
587,Udachnyy,RU,2021-05-17 07:49:53,66.4167,112.4,25.97,92,100,17.78
588,Libertador General San Martin,AR,2021-05-17 07:49:53,-23.8064,-64.7876,64.0,93,92,1.63
589,Superior,US,2021-05-17 07:49:54,46.7208,-92.1041,55.4,100,90,3.62
590,Turka,UA,2021-05-17 07:49:54,49.1541,23.0297,63.0,68,0,4.41
591,Sikonge,TZ,2021-05-17 07:49:55,-5.6333,32.7667,75.7,58,99,6.67
